Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,lat,lng
144010,CHICAGO REED MENTAL HEALTH CTR,4200 N OAK PARK AVE,CHICAGO,IL,60634,COOK,41.9553872,-87.7992391
150002,METHODIST HOSPITALS  INC,600 GRANT STREET,GARY,IN,46402,LAKE,41.5994155,-87.3577499
150012,ST. JOSEPHS REG MED CENTER S. BEND,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,SAINT JOSEPH,41.7070429,-86.1734082
150021,PARKVIEW HOSPITAL,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,41.1870233,-85.1007065
150023,UNION HOSPITAL  INC.,1606 NORTH SEVENTH ST,TERRE HAUTE,IN,47804-,VIGO,39.4858411,-87.4069909
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,MARION,39.7775523,-86.1837364
150100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,37.9628438,-87.4958483
150125,COMMUNITY HOSPITAL,901 MACARTHUR BOULEVARD,MUNSTER,IN,46321,LAKE,41.5505356,-87.5069985
160058,UNIVERSITY OF IOWA HOSP & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242-1009,JOHNSON,41.659487,-91.5480726
180103,BAPTIST HEALTH LEXINGTON,1740 NICHOLASVILLE RD,LEXINGTON,KY,40503,FAYETTE,38.0181544,-84.5119903
180115,ROCKCASTLE HOSPT. & RESPIR CARE CTR,145 NEWCOMB AVENUE,MT VERNON,KY,40456,ROCKCASTLE,37.3572443,-84.3363745
181306,METHODIST HOSPITAL UNION COUNTY,4606 US HIGHWAY 60 EAST,MORGANFIELD,KY,42437-,UNION,37.6267518,-87.9436752
190106,OAKDALE COMMUNITY HOSPITAL,130 NORTH HOSPITAL DRIVE,OAKDALE,LA,71463,ALLEN,30.8162178,-92.6440541
230019,PROVIDENCE HOSPITAL,16001 WEST NINE MILE ROAD,SOUTHFIELD,MI,48075-,OAKLAND,42.4579777,-83.2052537
260102,TRUMAN MEDICAL CTR LAKEWOOD,7900 LEES SUMMIT ROAD,KANSAS CITY,MO,64139,JACKSON,38.9753654,-94.3942712
230046,UNIV OF MI HOSPITALS & HLTH CTRS,2301 COMMONWEALTH BLVD,ANN ARBOR,MI,48105-1500,WASHTENAW,42.3090993,-83.6961653
230230,EDWARD W. SPARROW HOSPITAL,1215 E. MICHIGAN AVE,LANSING,MI,48912-1811,INGHAM,42.7337073,-84.5351043
230279,ST. JOHN BRIGHTON,12851 EAST GRAND RIVER AVENUE,BRIGHTON,MI,48116,LIVINGSTON,42.5156497,-83.7203831
243302,CHILDRENS HEALTH CARE,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55404-4518,HENNEPIN,44.956335,-93.262145
250072,CENTRAL MISSISSIPPI MEDICAL CENTER,1850 CHADWICK DRIVE,JACKSON,MS,39204,HINDS,32.2876401,-90.2545231
252006,REGENCY HOSPITAL OF MERIDIAN,1102 CONSTITUTION 2ND FLOOR,MERIDIAN,MS,39301,LAUDERDALE,32.3675204,-88.6989698
260040,COXHEALTH,1423 N JEFFERSON,SPRINGFIELD,MO,65802,GREENE,37.22498,-93.289904
260048,TRUMAN MED CTR HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,JACKSON,39.0845178,-94.5751781
260091,SSM HEALTH ST. MARYS HOSPITAL - STL,6420 CLAYTON ROAD,ST. LOUIS,MO,63117-,ST. LOUIS,38.6330715,-90.311181
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET SOUTH,INDEPENDENCE,MO,64057-2301,JACKSON,39.0494374,-94.3488139
260138,SAINT LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,39.0478123,-94.5910805
260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,ST. LOUIS,MO,63136-,ST. LOUIS,38.7764987,-90.2402425
260183,SAINT FRANCIS MEDICAL CENTER,211 ST. FRANCIS DRIVE,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU,37.303407,-89.5712971
340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TOWNSHIP PARKWAY,MATTHEWS,NC,28105,MECKLENBURG,35.1197416,-80.71482
361308,UH CONNEAUT MEDICAL CENTER,158 WEST MAIN STREET,CONNEAUT,OH,44030-,ASHTABULA,41.9376726,-80.5868053
361328,DEFIANCE HOSPITAL INC.,1200 RALSTON AVE.,DEFIANCE,OH,43512-,DEFIANCE,41.2986899,-84.3767112
361331,FAYETTE COUNTY MEMORIAL HOSP,1430 COLUMBUS AVE,WASHINGTON COURT HOUSE,OH,43160,FAYETTE,39.5480986,-83.4276669
364049,DUBLIN SPRINGS,7625 HOSPITAL DRIVE,DUBLIN,OH,43016,FRANKLIN,40.103838,-83.1710133
370202,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,TULSA,36.0354626,-95.8637246
390112,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,WINDBER,PA,15963-,SOMERSET,40.2428347,-78.8372055
391301,MUNCY VALLEY HOSPITAL,215 EAST WATER STREET,MUNCY,PA,17756-,LYCOMING,41.2098294,-76.7753096
392027,KINDRED HOSPITAL PHILADELPHIA,6129 PALMETTO STREET,PHILADELPHIA,PA,19111,PHILADELPHIA,40.0460482,-75.0970217
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,,36.1664029,-86.8070696
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78041,WEBB,27.5325136,-99.4779827
450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BOULEVARD,WACO,TX,76712-,MC LENNAN,31.4890708,-97.1576467
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY,MESQUITE,TX,75149,DALLAS,32.7784533,-96.6004473
452097,VIBRA SPECIALTY HOSP DALLAS,2700 WALKER WAY,DESOTO,TX,75115-2088,DALLAS,32.6447077,-96.8835657
470001,CENTRAL VERMONT HOSPITAL,130 FISHER ROAD,BARRE,VT,5641,WASHINGTON,44.1793467,-72.4917846
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301,WINDHAM,42.8429552,-72.5652164
521307,CHIPPEWA VALLEY HOSPITAL CAH,1220 THIRD AVENUE,DURAND,WI,54736,PEPIN,44.6205552,-91.9627501
394049,BROOKE GLEN BEHAVIORAL HOSPITAL,7170 LAFAYETTE AVENUE,FORT WASHINGTON,PA,19034,MONTGOMERY,40.1346782,-75.2157259
521352,UPLAND HILLS HEALTH,825 S. IOWA STREET,DODGEVILLE,WI,53533-,IOWA,42.9513543,-90.1305315
523300,CHILDRENS HOSPITAL OF WISCONSIN,9000 W.WISCONSIN AVE,MILWAUKEE,WI,53226,MILWAUKEE,43.0420044,-88.0253493
50002,ST ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,CA,94545-4383,ALAMEDA,37.6334549,-122.0879165
50070,KFH - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080-3208,SAN MATEO,37.659281,-122.4393947
50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN STREET,VAN NUYS,CA,91405,LOS ANGELES,34.1950106,-118.4632201
50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945-,MARIN,38.099153,-122.560229
50236,ADVENTIST HEALTH SIMI VALLEY,2675 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,VENTURA,34.2833916,-118.7438788
50257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,KERN,35.4117157,-119.0397188
50324,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,SAN DIEGO,32.8851544,-117.2255383
50425,KFH - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825-,SACRAMENTO,38.6021389,-121.3927282
50438,HUNTINGTON HOSPITAL,100 WEST CALIFORNIA,PASADENA,CA,91105,LOS ANGELES,34.1325954,-118.1525355
50444,MERCY MEDICAL CENTER MERCED,333 MERCY AVENUE,MERCED,CA,95340,MERCED,37.3401411,-120.4671866
50503,SCRIPPS MEMORIAL HOSPITAL-ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92023,SAN DIEGO,33.037019,-117.2841325
50766,SUTTER-TWIN CITIES SURGICAL HOSPITAL,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,39.1318175,-121.6134333
50778,LOMA LINDA UNIVERSITY CHILDRENS HOSP,11234 ANDERSON STREET  STE 1836,LOMA LINDA,CA,92354,SAN BERNARDINO,34.0494519,-117.2641774
60012,ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVENUE,PUEBLO,CO,81004,PUEBLO,38.233881,-104.623987
120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL STREET,HONOLULU,HI,96813,HONOLULU,21.3084698,-157.8538581
144016,ALTON MENTAL HEALTH CENTER,4500 COLLEGE AVE,ALTON,IL,62002,MADISON,38.9091168,-90.1162758
144021,MCFARLAND MENTAL HEALTH CENTER,901 SOUTHWIND RD,SPRINGFIELD,IL,62703,SANGAMON,39.732495,-89.6404628
191307,DEQUINCY MEMORIAL HOSPITAL,110 WEST FOURTH STREET,DEQUINCY,LA,70633-,CALCASIEU,30.4522378,-93.4368994
192033,POST ACUTE MEDICAL LAFAYETTE,204 ENERGY PARKWAY,LAFAYETTE,LA,70508,,30.1801995,-92.0115565
194098,OCEANS BEHAVIORAL HOSPITAL OF GREATE,716 VILLAGE ROAD,KENNER,LA,70065,JEFFERSON PARISH,30.0231144,-90.2583368
452054,PLANO SPECIALTY HOSPITAL,1621 COIT ROAD,PLANO,TX,75075,,33.0212425,-96.7690569
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,PENOBSCOT,44.814048,-68.7724859
254005,PARKWOOD HOSPITAL,8135 GOODMAN ROAD,OLIVE BRANCH,MS,38654,DESOTO,34.9609862,-89.8455902
290019,CARSON TAHOE REGIONAL HEALTHCARE,1600 MEDICAL PARKWAY,CARSON CITY,NV,89702,CARSON CITY,39.2020393,-119.7847638
310045,ENGLEWOOD HOSPITAL & MED CTR,350 ENGLE STREET,ENGLEWOOD,NJ,07631-,BERGEN,40.9041902,-73.9686547
330003,ALBANY MEMORIAL HOSPITAL,600 NORTHERN BLVD,ALBANY,NY,12204,ALBANY,42.6741302,-73.748474
330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,40.8798576,-73.4161794
330056,THE BROOKLYN HOSPITAL CENTER,121 DEKALB AVENUE,BROOKLYN,NY,11201,KINGS,40.691265,-73.9777743
330057,ST. PETERS HOSPITAL,315 S. MANNING BLVD.,ALBANY,NY,12208,USA,42.656158,-73.8034993
330180,SAMARITAN HOSPITAL,2215 BURDETT AVE,TROY,NY,12180,RENSSELAER,42.7340076,-73.6726737
330181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,40.8711487,-73.6225297
330232,SETON HEALTH,1300 MASSACHUSETTS AVE,TROY,NY,12180,RENSSELAER,42.7429592,-73.6761879
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,41.1073652,-73.8598772
392033,GOOD SHEPHERD SPECIALTY HOSPITAL,2445 SHOENERSVILLE ROAD,BETHLEHEM,PA,18017-7384,LEHIGH,40.6432029,-75.4062701
451308,YOAKUM COUNTY HOSPITAL,412 MUSTANG AVENUE,DENVER CITY,TX,79323,YOAKUM,32.9687509,-102.8357561
490022,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BLVD,FREDERICKSBURG,VA,22401,SPOTSYLVANIA,38.3113868,-77.4832825
490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,ALEXANDRIA,VA,22315-,FAIRFAX,38.8224707,-77.1049143
490043,INOVA LOUDOUN HOSPITAL CENTER,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176-,LOUDOUN,39.074045,-77.477535
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DR,FAIRFAX,VA,22033-,FAIRFAX,38.8841221,-77.3800608
114032,SOUTHERN CRESCENT HOSPITAL,255454 YORKTOWNE DRIVE,COLLEGE PARK,GA,30349,CLAYTON,33.6107646,-84.4530354
144031,ALEXIAN BROTHERS BEHAVIORAL HEALTH,1650 MOON LAKE BOULEVARD,HOFFMAN ESTATES,IL,60194-,COOK,42.0540731,-88.1372978
152025,CENTRAL INDIANA-AMG SPECIALTY HOSPIT,2401 W. UNIVERSITY AVE  8TH FLOOR N,MUNCIE,IN,47303,DELAWARE,40.197283,-85.414193
170123,WESLEY MEDICAL CENTER,550 NORTH HILLSIDE STREET,WICHITA,KS,67214,SEDGWICK,37.6952735,-97.2977831
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,39.1265615,-94.7866525
180017,T.J. SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141-3483,BARREN,37.0108419,-85.9045766
180036,OUR LADY OF BELLEFONTE,ST CHRISTOPHER DRIVE,ASHLAND,KY,41101,GREENUP,38.5052855,-82.6936006
260032,BARNES-JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,ST. LOUIS,MO,63110-,ST. LOUIS CITY,38.6352633,-90.265026
262018,KINDRED HOSPITAL NORTHLAND,500 NW 68TH STREET,KANSAS CITY,MO,64118,CLAY,39.2192773,-94.587191
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,AMADOR,36.0728432,-115.0304734
310092,HELENE FULD MEDICAL CENTER,750 BRUNSWICK AVENUE,TRENTON,NJ,8638,MERCER,40.2359137,-74.7518116
310108,JFK MEDICAL CENTER,65 JAMES STREET,EDISON,NJ,08818-,MIDDLESEX,40.5559778,-74.3506828
454135,HOUSTON BEHAVIORAL HEALTHCARE,2801 GESSNER ROAD,HOUSTON,TX,77080,HARRIS,29.8236726,-95.5462248
310119,UH - UNIVERSITY HOSPITAL,150 BERGEN STREET,NEWARK,NJ,07103-,ESSEX,40.740611,-74.1910862
342015,CAROLINAS CONTINUECARE PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,,35.0918492,-80.8713906
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870-,ERIE,41.4459948,-82.7101312
360054,HOLZER,100 JACKSON PIKE,GALLIPOLIS,OH,45631-,GALLIA,38.8467618,-82.2377658
360056,MERCY HOSPITAL OF HAMILTON/FAIRFIELD,100 RIVERFRONT PLAZA,HAMILTON,OH,45012,HAMILTON,39.4017393,-84.5627399
360058,MERCER COUNTY COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828-,MERCER,40.4808006,-84.6394105
360090,ST. LUKES HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537-,LUCAS,41.5571451,-83.6816811
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601-,STARK,40.902548,-81.1026567
360262,MERCY ST. ANNE HOSPITAL,3404 W. SYLVANIA AVE,TOLEDO,OH,43623,LUCAS,41.6935557,-83.6257808
390049,ST. LUKES HOSPITAL,801 OSTRUM STREET,BETHLEHEM,PA,18015,LEHIGH,40.6089201,-75.3937008
490017,MARYVIEW HOSPITAL,3636 HIGH STREET,PORTSMOUTH,VA,23707-3236,PORTSMOUTH CITY,36.8360332,-76.3472422
61320,GUNNISON VALLEY HOSPITAL,711 NORTH TAYLOR STREET,GUNNISON,CO,81230,GUNNISON,38.5521323,-106.9249777
61326,PIKES PEAK REGIONAL HOSPITAL,16420 WEST HIGHWAY 24,WOODLAND PARK,CO,80863,TELLER,38.943472,-105.0170638
70022,YALE-NEW HAVEN HOSPITAL,20 YORK STREET,NEW HAVEN,CT,6504,NEW HAVEN,41.3044229,-72.9355663
140018,MOUNT SINAI HOSPITAL MEDICAL CENTER,15TH STREET & CALIFORNIA AVE,CHICAGO,IL,60608-,COOK,42.7867492,-83.4217892
140091,CARLE FOUNDATION HOSPITAL,611 W. PARK STREET,URBANA,IL,61801-2595,CHAMPAIGN,40.1178765,-88.2138667
140133,HOLY CROSS HOSPITAL,2701 WEST 68TH STREET,CHICAGO,IL,60629,COOK,41.7690386,-87.6927027
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,41.589149,-93.6338247
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,04240-4500,ANDROSCOGGIN,44.1021568,-70.2145298
251323,SCOTT REGIONAL HOSPITAL,317 HIGHWAY 13 SOUTH,MORTON,MS,39117-,SCOTT,32.353958,-89.6696639
220031,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFORK,42.3347978,-71.0732987
220116,TUFTS MEDICAL CENTER,800 WASHINGTON ST,BOSTON,MA,2111,SUFFOLK,42.350389,-71.0637442
231312,SHERIDAN COMMUNITY HOSPITAL,301 N MAIN STREET,SHERIDAN,MI,48884,MONTCALM,43.2160334,-85.0740756
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,03103-,HILLSBOROUGH,42.9834085,-71.4380061
314012,CARRIER CLINIC,252 ROUTE 601,BELLE MEAD,NJ,8502,SOMERSET,40.4675894,-74.6839686
330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,41.4419177,-74.3680944
330167,NYU WINTHROP HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NASSAU,40.7410905,-73.6433708
330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,40.742133,-73.9738511
330233,BROOKDALE HOSPITAL MEDICAL CENTER,ONE BROOKDALE PLAZA,BROOKLYN,NY,11212,BROOKLYN,40.6552816,-73.9122722
310118,MEADOWLANDS HOSPITAL MEDICAL CENTER,55 MEADOWLANDS PARKWAY,SECAUCUS,NJ,7094,HUDSON,40.7917444,-74.0734305
330234,WESTCHESTER MEDICAL CENTER,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,10595,WESTCHESTER,41.0862663,-73.8058734
330241,UNIVERSITY HOSPITAL AT SYRACUSE,750 E. ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,43.0419677,-76.1400308
330399,ST. BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,BRONX,40.8533764,-73.8907008
390001,COMMUNITY MEDICAL CENTER,1800 MULBERRY STREET,SCRANTON,PA,18510,LACKAWANNA,41.4002057,-75.6460843
390061,LANCASTER REGIONAL MEDICAL CENTER,250 COLLEGE AVENUE,LANCASTER,PA,17603,LANCASTER,40.0409303,-76.3213948
450054,SCOTT AND WHITE MEMORIAL HOSPITAL,2401 SOUTH 31ST STREET,TEMPLE,TX,76508-,BELL,31.0776472,-97.3639792
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539-,HIDALGO,26.2526609,-98.2053376
451356,MEMORIAL MEDICAL CENTER,815 NORTH VIRGINIA STREET,PORT LAVACA,TX,77979,CALHOUN,28.620326,-96.6321635
451382,COMANCHE COUNTY MEDICAL CENTER,10201 HIGHWAY 16 NORTH,COMANCHE,TX,76442-,COMANCHE,31.9235874,-98.7058385
454130,OCEANS BEHAVIORAL HOSPITAL OF PLANO,4301 MAPLESHADE LANE,PLANO,TX,75093,COLLIN,33.0072443,-96.7796314
500015,MULTICARE AUBURN MEDICAL CENTER,202 NORTH DIVISION STREET,AUBURN,WA,98001,KING,47.3085917,-122.2291393
70007,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVENUE,NEW LONDON,CT,06320-,NEW LONDON,41.3363732,-72.1056199
70010,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,FAIRFIELD,41.1889873,-73.1664362
70028,ST. VINCENTS MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,CT,06606-4201,FAIRFIELD,41.2129829,-73.1787845
100006,ORLANDO HEALTH,1414  KUHL AVENUE,ORLANDO,FL,32806,ORANGE,28.525352,-81.3772888
100030,HEALTH CENTRAL,10000 W. COLONIAL DRIVE,OCOEE,FL,34761,ORANGE,28.5497756,-81.5278856
100177,CAPE CANAVERAL HOSPITAL INC,701 WEST COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32933,BREVARD,28.3596482,-80.6233256
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 VIRGINIA,NORMAL,IL,61761-,MCLEAN,40.4971689,-88.991037
140179,LITTLE COMPANY OF MARY,2800 WEST 95TH STREET,EVERGREEN PARK,IL,60642,COOK,41.7210663,-87.6923621
372019,SOLARA HOSPITAL SHAWNEE,1900 GORDON COOPER,SHAWNEE,OK,74801,POTTAWATOMIE,35.2973548,-96.9267712
140208,ADVOCATE CHRIST HOSPITAL,4440 WEST 95TH STREET,OAK LAWN,IL,60453-,COOK,41.721808,-87.7326182
140251,COMMUNITY FIRST MEDICAL CENTER,5645 WEST ADDISON STREET,CHICAGO,IL,60634,COOK,41.9457243,-87.7677309
140281,NORTHWESTERN MEMORIAL HOSPITAL,251E HURON,CHICAGO,IL,60611,COOK,41.8946256,-87.6209858
142008,KINDRED HOSPITAL CHICAGO,365 EAST NORTH AVENUE,NORTHLAKE,IL,60164,COOK,41.9069329,-87.8906288
152007,KINDRED HOSPITAL INDIANAPOLIS,1700 WEST 10TH STREET,INDIANAPOLIS,IN,46222,MARION,39.7816275,-86.1915446
191324,OCHSNER BAYOU  LLC,4608 HIGHWAY 1,RACELAND,LA,70394,,29.703292,-90.564606
210016,WASHINGTON ADVENTIST HOSPITAL,7600 CARROLL AVENUE,TAKOMA PARK,MD,20912,MONTGOMERY,38.9856862,-77.0019265
224018,HUMAN RESOURCE INSTITUTE,227 BABCOCK STREET,BOSTON,MA,2146,NORFOLK,42.3507761,-71.1212243
240004,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVE P-1,MINNEAPOLIS,MN,55415-1829,HENNEPIN,44.9725406,-93.2621572
240106,REGIONS HOSPITAL,640 N JACKSON STREET,ST PAUL,MN,55101,RAMSEY,44.9554954,-93.0954047
260105,SSM SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,ST. LOUIS,MO,63110,,38.6229966,-90.2389052
281336,YORK GENERAL HOSPITAL INC,2222 LINCOLN AVENUE,YORK,NE,68467-,YORK,40.882476,-97.592109
330044,FAXTON-ST. LUKES HEALTHCARE,1656 CHAMPLIN AVE,UTICA,NY,13503,ONEIDA,43.0963552,-75.2742484
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,10030,NASSAU,40.7741973,-73.7006222
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14617,MONROE,43.1927402,-77.5856149
360020,SUMMA HEALTH SYSTEM,525 E. MARKET STREET,AKRON,OH,44308-,SUMMIT,41.0801893,-81.5004891
360059,METROHEALTH MEDICAL CENTER,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109-1998,CUYAHOGA,41.4620067,-81.6975352
360112,ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,41.668598,-83.5429355
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,39.1400349,-84.5206727
360137,UH CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106-5022,CUYAHOGA,41.5070054,-81.6046947
360179,BETHESDA HOSPITAL,619 OAK STREET,CINCINNATI,OH,45206,HAMILTON,39.1293752,-84.4970056
362020,KINDRED HOSPITAL LIMA,730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,40.7411999,-84.1181147
362033,KINDRED HOSPITAL DAYTON,707 S. EDWIN C. MOSES BLVD,DAYTON,OH,45417,MONTGOMERY,39.7467651,-84.1980685
372004,CURAHEALTH OKLAHOMA CITY,1407 NORTH ROBINSON AVENUE,OKLAHOMA CITY,OK,73103,OKLAHOMA,35.4828158,-97.5163059
390111,HOSPITAL OF THE UNIV OF PENNA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104-,PHILADELPHIA,39.950044,-75.193131
394052,HAVEN BEHAVIORAL SVCS OF READING LLC,145 NORTH SIXTH STREET,READING,PA,19601,BERKS,40.3379458,-75.9254567
442012,SSH - KNOXVILLE  INC.,1901 CLINCH AVENUE  4TH FLOOR NORTH,KNOXVILLE,TN,37916,KNOX,35.957471,-83.936595
452016,KINDRED HOSPITAL SAN ANTONIO,3636 MEDICAL DRIVE,SAN ANTONIO,TX,78229,BEXAR,29.5225164,-98.5565222
452023,KINDRED HOSPITAL HOUSTON,6441 MAIN STREET,HOUSTON,TX,77030,HARRIS,29.7130072,-95.3990765
454050,GLEN OAKS HOSPITAL,301 EAST DIVISION STREET,GREENVILLE,TX,75401,,33.1242302,-96.0821975
490136,ST. FRANCIS MEDICAL CENTER,13700 ST. FRANCIS BLVD.,MIDLOTHIAN,VA,23114,CHESTERFIELD,37.4666189,-77.658713
44006,VISTA HEALTH-FORT SMITH,7301 ROGERS AVENUE,FORT SMITH,AR,72917,,35.3565026,-94.3531812
61309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 WEST SEVENTH STREET,WRAY,CO,80758,YUMA,40.0762155,-102.2348548
100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND STREET,PLANTATION,FL,33317-,BROWARD,26.1264969,-80.2053767
110016,WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,33.032552,-85.0586022
110095,TIFT REGIONAL MEDICAL CENTER,901 EAST 18TH STREET,TIFTON,GA,31793-,TIFT,31.4714885,-83.4915241
140202,CONDELL MEDICAL CENTER,900 GARFIELD AVE,LIBERTYVILLE,IL,60648-,LAKE,42.2742803,-87.959065
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,CHEROKEE,42.7593414,-95.5481112
170023,ST. CATHERINE HOSPITAL,410 E. WALNUT,GARDEN CITY,KS,67846-5679,FINNEY,37.9709947,-100.8684106
171353,PHILLIPS COUNTY HOSPITAL,1150 STATE ST,PHILLIPSBURG,KS,67661-,PHILLIPS,39.7552827,-99.3133014
363039,UNIVERSITY HOSPITALS AVON REHAB HOSP,37900 CHESTER ROAD,AVON,OH,44011,LORAIN,41.4678598,-82.0440339
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,LOUISVILLE,KY,40202,JEFFERSON,38.2477836,-85.7441515
190183,SOUTHERN REGIONAL MEDICAL CORP,1978 INDUSTRIAL BOULEVARD,HOUMA,LA,70363,TERREBONNE PARISH,29.569876,-90.6882096
194081,OCEANS BEHAVIORAL HOSPITAL OF DERIDD,1420 BLANKENSHIP DRIVE,DERIDDER,LA,70634,BEAUREGARD PARISH,30.8418969,-93.3120602
