Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,41.589149,-93.63382469999999,U,STH,01/01/2015,12/31/2015,2559.42,456.0,164177.0,29229.0,"$548,771,389",$152877927,"$37,044,366","$196,528,242","$2,862,579","$214,412",1.0,1.0,61.2352%,38.7648%,0.1460%,0.1460%,"$18,775","$1,203,446","$3,343",64.10,0.18,64.10,27.8582%,1,42.5628%,42.1359%,2.1664%,"$91,260","$507,083"
191312,CHRISTUS COUSHATTA HEALTH CARE CTR,1635 MARVEL STREET,COUSHATTA,LA,71019-,32.020562,-93.34404599999999,R,CAH,07/01/2015,06/30/2016,128.02,25.0,9150.0,1038.0,"$21,225,958",$2206827,$nan,$nan,$nan,"$165,802",1.0,0.0,43.6540%,56.3460%,3.4252%,3.4252%,"$20,449","$849,038","$2,320",41.52,0.11,41.52,10.3968%,2,nan%,58.2986%,3.3592%,$nan,"$494,977"
241375,MINNESOTA VALLEY HEALTH CENTER  INC.,621 SOUTH FOURTH STREET,LE SUEUR,MN,56058-,44.454138,-93.9148662,R,CAH,07/01/2015,06/30/2016,77.46,9.0,3294.0,40.0,"$12,098,389",$704938,$nan,$nan,$nan,"$156,189",0.0,0.0,35.7282%,64.2718%,0.0635%,0.0635%,"$302,460","$1,344,265","$3,673",4.44,0.01,4.44,5.8267%,2,nan%,58.1349%,5.9409%,$nan,"$781,488"
271316,FRANCES MAHON DEACONESS HOSPITAL,621 THIRD ST SOUTH,GLASGOW,MT,59230,48.1898496,-106.6362874,R,CAH,07/01/2015,06/30/2016,188.19,25.0,9150.0,664.0,"$26,479,526",$2133334,$nan,$nan,$nan,"$140,706",1.0,0.0,15.7161%,84.2839%,0.6984%,0.6984%,"$39,879","$1,059,181","$2,894",26.56,0.07,26.56,8.0565%,2,nan%,57.5287%,5.3855%,$nan,"$609,333"
271327,ROSEBUD COMMUNITY HOSPITAL,383 N 17TH AVE,FORSYTH,MT,59327-,46.2715781,-106.67009080000001,R,CAH,07/01/2015,06/30/2016,51.18,25.0,9150.0,126.0,"$6,571,102",$-241347,$nan,$nan,$nan,"$128,392",1.0,0.0,52.0007%,47.9993%,0.0566%,0.0566%,"$52,152","$262,844",$718,5.04,0.01,5.04,-3.6729%,3,nan%,45.3223%,4.5793%,$nan,"$119,127"
271333,BROADWATER HEALTH CENTER,110 NORTH OAK,TOWNSEND,MT,59644,46.3220461,-111.51629129999999,R,CAH,07/01/2015,06/30/2016,48.07,9.0,3294.0,44.0,"$5,287,833",$290041,$nan,$nan,$nan,"$110,003",1.0,0.0,44.3858%,55.6142%,0.6962%,0.6962%,"$120,178","$587,537","$1,605",4.89,0.01,4.89,5.4851%,2,nan%,62.9223%,3.9896%,$nan,"$369,692"
271341,NORTHEAST MONTANA HEALTH SERVICES,315 KNAPP,WOLF POINT,MT,59201,48.1012529,-105.6418116,R,CAH,07/01/2015,06/30/2016,144.39,22.0,8052.0,417.0,"$23,796,935",$692852,$nan,$nan,$nan,"$164,810",1.0,0.0,20.8802%,79.1198%,2.6199%,2.6199%,"$57,067","$1,081,679","$2,955",18.95,0.05,18.95,2.9115%,2,nan%,59.5561%,5.2833%,$nan,"$644,205"
271342,DANIELS MEMORIAL HOSPITAL,105 5TH AVENUE,SCOBEY,MT,59263,48.78819,-105.41821170000001,R,CAH,07/01/2015,06/30/2016,44.66,25.0,9150.0,96.0,"$6,715,369",$-172943,$nan,$nan,$nan,"$150,367",1.0,0.0,44.0215%,55.9785%,0.2192%,0.2192%,"$69,952","$268,615",$734,3.84,0.01,3.84,-2.5753%,2,nan%,65.6232%,3.9749%,$nan,"$176,274"
294000,NORTHERN NEVADA ADULT MENTAL HEALTH,480 GALETTI WAY,SPARKS,NV,89431,39.5309219,-119.7798338,U,PH,07/01/2015,06/30/2016,277.07,70.0,25620.0,876.0,"$6,026,681",$-1098838,$nan,$nan,$nan,"$21,751",1.0,1.0,73.0724%,26.9276%,nan%,nan%,"$6,880","$86,095",$235,12.51,0.03,12.51,-18.2329%,3,nan%,210.9506%,12.6216%,$nan,"$181,619"
351308,NELSON COUNTY HEALTH SYSTEM-HOSPITAL,200 NORTH MAIN STREET,MCVILLE,ND,58254-,47.7656473,-98.1777709,R,CAH,07/01/2015,06/30/2016,18.5,19.0,6954.0,52.0,"$5,627,119",$208318,$nan,$nan,$nan,"$304,169",0.0,0.0,73.8328%,26.1672%,0.0103%,0.0103%,"$108,214","$296,164",$809,2.74,0.01,2.74,3.7020%,2,nan%,62.2718%,3.5503%,$nan,"$184,427"
351324,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAQUA BOULEVARD,VALLEY CITY,ND,58072,46.928283799999996,-97.994148,R,CAH,07/01/2015,06/30/2016,69.24,25.0,9150.0,193.0,"$12,151,633",$559883,$nan,$nan,$nan,"$175,500",0.0,0.0,26.4464%,73.5536%,0.1228%,0.1228%,"$62,962","$486,065","$1,328",7.72,0.02,7.72,4.6075%,2,nan%,67.3708%,4.2984%,$nan,"$327,466"
351334,MERCY MEDICAL CENTER,1301 15TH AVENUE W,WILLISTON,ND,58801,48.155765,-103.6462077,R,CAH,07/01/2015,06/30/2016,339.36,25.0,9150.0,1885.0,"$80,309,406",$-128568,$nan,$nan,$nan,"$236,650",0.0,0.0,19.2735%,80.7265%,0.5920%,0.5920%,"$42,604","$3,212,376","$8,777",75.40,0.21,75.40,-0.1601%,2,nan%,67.2178%,6.2654%,$nan,"$2,159,289"
351335,JAMESTOWN REGIONAL MEDICAL CENTER,419 FIFTH STREET NE,JAMESTOWN,ND,58401,46.8903442,-98.7469056,R,CAH,07/01/2015,06/30/2016,237.76,25.0,9150.0,1035.0,"$43,753,618",$1349673,$nan,$nan,$nan,"$184,024",0.0,0.0,25.3347%,74.6653%,0.0933%,0.0933%,"$42,274","$1,750,145","$4,782",41.40,0.11,41.40,3.0847%,2,nan%,60.4462%,8.3552%,$nan,"$1,057,895"
351336,ST JOSEPHS HOSPITAL & HEALTH CTR,30 WEST 7TH STREET,DICKINSON,ND,58601,46.8858185,-102.78466999999999,R,CAH,07/01/2015,06/30/2016,246.74,25.0,9150.0,1890.0,"$60,060,999",$-1269968,$nan,$nan,$nan,"$243,418",0.0,0.0,34.7237%,65.2763%,0.5547%,0.5547%,"$31,778","$2,402,440","$6,564",75.60,0.21,75.60,-2.1145%,2,nan%,69.9351%,14.3976%,$nan,"$1,680,148"
361302,TWIN CITY HOSPITAL,819 NORTH FIRST STREET,DENNISON,OH,44621-1098,40.4014774,-81.3365567,R,CAH,07/01/2015,06/30/2016,179.2,25.0,9150.0,281.0,"$20,375,034",$48585,$nan,$nan,$nan,"$113,700",1.0,0.0,7.2238%,92.7762%,0.1756%,0.1756%,"$72,509","$815,001","$2,227",11.24,0.03,11.24,0.2385%,2,nan%,61.5745%,5.5143%,$nan,"$501,833"
363306,DAYTON CHILDRENS HOSPITAL,ONE CHILDRENS PLAZA,DAYTON,OH,45404-,39.77413,-84.1686546,U,CH,07/01/2015,06/30/2016,1691.77,155.0,56730.0,7354.0,"$253,773,959",$24593004,$nan,$nan,$nan,"$150,005",1.0,1.0,45.8687%,54.1313%,nan%,nan%,"$34,508","$1,637,251","$4,473",47.45,0.13,47.45,9.6909%,2,nan%,55.0396%,6.3356%,$nan,"$901,137"
381312,COQUILLE VALLEY HOSPITAL,940 E 5TH STREET,COQUILLE,OR,97423-,43.179488299999996,-124.17942579999999,U,CAH,07/01/2015,06/30/2016,130.12,25.0,9150.0,541.0,"$23,223,897",$-1314148,$nan,$nan,$nan,"$178,481",1.0,1.0,34.0926%,65.9074%,0.5201%,0.5201%,"$42,928","$928,956","$2,538",21.64,0.06,21.64,-5.6586%,3,nan%,65.8098%,8.7597%,$nan,"$611,344"
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117,40.86983060000001,-80.27568769999998,R,STH,07/01/2015,06/30/2016,268.5,52.0,19032.0,1158.0,"$24,449,189",$491832,"$3,189,898","$14,414,743","$472,610","$91,058",0.0,0.0,39.5608%,60.4392%,0.0911%,0.0911%,"$21,113","$470,177","$1,285",22.27,0.06,22.27,2.0116%,2,72.0050%,62.4534%,4.6324%,"$65,567","$293,641"
391313,CHARLES COLE MEMORIAL HOSPITAL,1001 EAST 2ND STREET,COUDERSPORT,PA,16915,41.7718276,-77.9798103,R,CAH,07/01/2015,06/30/2016,421.92,25.0,9150.0,1560.0,"$74,829,535",$-944632,$nan,$nan,$nan,"$177,355",0.0,0.0,20.6814%,79.3186%,0.0383%,0.0383%,"$47,968","$2,993,181","$8,178",62.40,0.17,62.40,-1.2624%,2,nan%,62.6671%,3.7203%,$nan,"$1,875,739"
393031,HEALTHSOUTH REHABILITATION HOSPITAL,175 LANCASTER BOULEVARD,MECHANICSBURG,PA,17055,40.2111176,-76.97384720000002,U,RH,07/01/2015,06/30/2016,159.11,75.0,27450.0,1301.0,"$25,300,011",$3665503,"$2,607,456","$9,659,654","$110,671","$159,010",0.0,1.0,81.5655%,18.4345%,nan%,nan%,"$19,447","$337,333",$922,17.35,0.05,17.35,14.4881%,1,48.4866%,48.9832%,1.6825%,"$77,098","$165,237"
393046,HEALTHSOUTH REHABILITATION HOSPITAL,143 EAST 2ND STREET,ERIE,PA,16504,42.13405039999999,-80.08431329999998,U,RH,07/01/2015,06/30/2016,141.21,100.0,36600.0,1320.0,"$18,737,883",$957738,"$2,353,659","$8,249,951","$186,295","$132,695",0.0,1.0,100.0000%,nan%,nan%,nan%,"$14,195","$187,379",$512,13.20,0.04,13.20,5.1112%,2,56.5892%,58.5236%,2.2083%,"$75,091","$109,661"
393047,GEISINGER HEALTHSOUTH REHABILITATION,2 REHAB LANE,DANVILLE,PA,17821,40.971354999999996,-76.5993572,R,RH,07/01/2015,06/30/2016,168.7,42.0,15372.0,862.0,"$17,883,103",$4691400,"$2,320,888","$9,808,268","$26,227","$106,005",0.0,0.0,65.7917%,34.2083%,nan%,nan%,"$20,746","$425,788","$1,163",20.52,0.06,20.52,26.2337%,1,67.8247%,43.3891%,1.0964%,"$71,898","$184,746"
423025,HEALTHSOUTH REHABILITATION HOSPITAL,2935 COLONIAL DRIVE,COLUMBIA,SC,29203,34.0277336,-81.0286051,U,RH,01/01/2015,12/31/2015,201.79,96.0,35040.0,1763.0,"$30,728,857",$4520796,"$1,933,123","$11,319,364","$118,650","$152,281",1.0,1.0,90.9930%,9.0070%,nan%,nan%,"$17,430","$320,092",$877,18.36,0.05,18.36,14.7119%,1,43.1272%,48.5966%,4.4166%,"$65,675","$155,554"
443027,HEALTHSOUTH REHABILITATION HOSPITAL,113 CASSEL DRIVE,KINGSPORT,TN,37660,36.553505799999996,-82.55138199999998,U,RH,06/01/2015,05/31/2016,104.53,50.0,18300.0,796.0,"$12,439,484",$982176,"$1,890,315","$5,728,795","$57,057","$119,004",1.0,1.0,100.0000%,nan%,nan%,nan%,"$15,627","$248,790",$680,15.92,0.04,15.92,7.8956%,2,61.2494%,45.5357%,5.5393%,"$72,889","$113,288"
453031,HEALTHSOUTH REHABILITATION INSTITUTE,9119 CINNAMON HILL,SAN ANTONIO,TX,78240,29.527361199999998,-98.58417790000001,U,RH,06/01/2015,05/31/2016,176.59,108.0,39216.0,1164.0,"$22,752,103",$419971,"$2,112,017","$10,848,220","$46,881","$128,841",0.0,1.0,99.9063%,0.0937%,nan%,nan%,"$19,546","$210,668",$580,10.78,0.03,10.78,1.8459%,2,56.9628%,52.9030%,2.4670%,"$73,392","$111,449"
453040,HEALTHSOUTH REHABILITATION HOSPITAL,3200 MATLOCK ROAD,ARLINGTON,TX,76015,32.6938419,-97.1182727,U,RH,01/01/2015,12/31/2015,213.38,85.0,31025.0,1919.0,"$31,838,152",$3137301,"$3,107,333","$13,396,559","$20,794","$149,209",0.0,1.0,99.9990%,0.0010%,nan%,nan%,"$16,591","$374,566","$1,026",22.58,0.06,22.58,9.8539%,2,51.8368%,48.1412%,2.1713%,"$77,345","$180,321"
453041,HEALTHSOUTH REHABILITION HOSPITAL OF,1212 LANCASTER STREET,FORT WORTH,TX,76102,32.7472006,-97.3395238,U,RH,06/01/2015,05/31/2016,125.89,60.0,21960.0,1148.0,"$20,470,045",$1451477,"$1,875,112","$8,017,713","$57,170","$162,603",0.0,1.0,100.0000%,nan%,nan%,nan%,"$17,831","$341,167",$932,19.13,0.05,19.13,7.0907%,2,48.3283%,54.2784%,2.3932%,"$78,583","$185,180"
460054,CACHE VALLEY HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,41.7757651,-111.821316,U,STH,11/06/2014,03/31/2015,174.06,22.0,3212.0,261.0,"$12,458,769",$-3627514,"$650,306","$3,503,808","$6,355","$71,577",0.0,1.0,33.3767%,66.6233%,0.3437%,0.3437%,"$47,735","$566,308","$3,879",11.86,0.08,11.86,-29.1162%,3,33.3429%,105.2539%,8.2802%,"$23,866","$596,061"
500049,WALLA WALLA GENERAL HOSPITAL,1025 S. SECOND,WALLA WALLA,WA,99362,46.0549641,-118.3299229,U,STH,01/01/2015,12/31/2015,245.19,37.0,13505.0,1405.0,"$47,830,059",$-23631610,"$5,194,777","$25,737,815","$218,329","$195,073",1.0,1.0,27.4962%,72.5038%,1.1243%,1.1243%,"$34,043","$1,292,704","$3,542",37.97,0.10,37.97,-49.4074%,3,64.6719%,107.6841%,4.6857%,"$126,158","$1,392,036"
673040,SRH OF SAN ANTONIO,19126 STONE HUE,SAN ANTONIO,TX,78258,29.6282341,-98.4924357,U,RH,01/01/2015,12/31/2015,129.64,42.0,15330.0,1005.0,"$16,665,432",$179622,$nan,"$7,386,175",$nan,"$128,552",0.0,1.0,100.0000%,nan%,nan%,nan%,"$16,583","$396,796","$1,087",23.93,0.07,23.93,1.0778%,2,nan%,56.5784%,2.2563%,$nan,"$224,501"
320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVE SE,ALBUQUERQUE,NM,87125-6666,35.0816206,-106.63565700000001,U,STH,01/01/2015,12/31/2015,5104.1,671.0,244915.0,37035.0,"$1,329,642,494",$65215027,"$63,285,282","$452,433,976","$7,891,436","$260,505",0.0,1.0,40.2433%,59.7567%,0.6610%,0.6610%,"$35,902","$1,981,583","$5,429",55.19,0.15,55.19,4.9047%,2,38.7863%,63.5622%,3.6503%,"$101,040","$1,259,538"
40022,NORTHWEST MEDICAL CENTER OF WASHINGT,609 WEST MAPLE,SPRINGDALE,AR,72764,36.18013970000001,-94.1368229,U,STH,11/01/2014,10/31/2015,1251.04,302.0,110230.0,15890.0,"$337,570,640",$51550258,"$14,153,557","$72,993,628","$1,929,931","$269,832",1.0,1.0,54.5492%,45.4508%,0.9466%,0.9466%,"$21,244","$1,117,784","$3,062",52.62,0.14,52.62,15.2710%,1,25.8160%,64.4892%,3.7487%,"$69,660","$720,850"
43300,ARKANSAS CHILDRENS HOSPITAL,1 CHILDRENS WAY,LITTLE ROCK,AR,72202-,34.7429496,-92.2929685,U,CH,07/01/2015,06/30/2016,3553.0,336.0,122976.0,9776.0,"$495,853,452",$51834538,$nan,$nan,$nan,"$139,559",1.0,1.0,60.5536%,39.4464%,nan%,nan%,"$50,722","$1,475,754","$4,032",29.10,0.08,29.10,10.4536%,2,nan%,59.7032%,6.5943%,$nan,"$881,072"
60030,MCKEE MEDICAL CENTER,2000 BOISE AVENUE,LOVELAND,CO,80538,40.4132365,-105.05132809999999,U,STH,01/01/2015,12/31/2015,572.79,115.0,41975.0,4858.0,"$137,469,460",$13050696,"$7,920,567","$36,318,922","$429,853","$240,000",0.0,1.0,33.8848%,66.1152%,0.9211%,0.9211%,"$28,298","$1,195,387","$3,275",42.24,0.12,42.24,9.4935%,2,32.1813%,65.1042%,6.2124%,"$77,235","$778,247"
190201,LAKE AREA MEDICAL CENTER,4200 NELSON RD,LAKE CHARLES,LA,70605,30.180909999999997,-93.2503062,U,STH,06/01/2015,05/31/2016,325.23,108.0,39528.0,3007.0,"$55,805,981",$5087898,"$4,203,571","$20,387,398","$43,614","$171,589",1.0,1.0,46.8799%,53.1201%,0.9227%,0.9227%,"$18,559","$516,722","$1,412",27.84,0.08,27.84,9.1171%,2,44.0651%,55.9801%,2.9465%,"$75,611","$289,261"
210002,UNIVERSITY OF MARYLAND MED SYS,22 SOUTH GREENE STREET,BATLIMORE,MD,21201,39.2880132,-76.6248449,U,STH,07/01/2015,06/30/2016,7005.56,711.0,260226.0,27215.0,"$1,358,409,208",$-29214413,"$92,461,064","$469,221,400","$4,916,894","$193,904",1.0,1.0,69.5977%,30.4023%,0.2842%,0.2842%,"$49,914","$1,910,561","$5,220",38.28,0.10,38.28,-2.1506%,2,41.3485%,63.4193%,5.0058%,"$80,177","$1,211,665"
210003,PRINCE GEORGES HOSPITAL,7300 VAN DUSEN RD.,LAUREL,MD,20707,39.0866154,-76.8818704,U,STH,07/01/2015,06/30/2016,1502.09,249.0,90885.0,14320.0,"$293,292,743",$5985285,"$19,058,673","$106,637,649","$9,846,885","$195,256",1.0,1.0,70.2467%,29.7533%,3.2069%,3.2069%,"$20,481","$1,177,883","$3,227",57.51,0.16,57.51,2.0407%,2,42.8569%,59.1903%,3.2734%,"$83,681","$697,193"
210006,HARFORD MEMORIAL HOSPITAL,PO BOX 501 SOUTH,HAVRE DE GRACE,MD,21078,39.5501917,-76.09665629999998,U,STH,07/01/2015,06/30/2016,1296.11,85.0,31110.0,4360.0,"$89,205,729",$8001269,"$10,446,846","$37,902,854","$206,995","$68,826",1.0,1.0,46.8857%,53.1143%,0.0028%,0.0028%,"$20,460","$1,049,479","$2,867",51.29,0.14,51.29,8.9695%,2,54.2002%,50.3752%,5.6575%,"$37,304","$528,677"
210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN RD,BETHESDA,MD,20814-1422,38.99725770000001,-77.110582,U,STH,07/01/2015,06/30/2016,1428.36,236.0,86376.0,13737.0,"$265,981,405",$16928450,"$18,648,736","$100,224,936","$3,198,764","$186,215",1.0,1.0,61.3979%,38.6021%,0.9446%,0.9446%,"$19,362","$1,127,040","$3,079",58.21,0.16,58.21,6.3645%,2,44.6925%,64.0024%,5.2829%,"$83,224","$721,333"
210035,CIVISTA MEDICAL CENTER,5 GARRET AVENUE,LA PLATA,MD,20646,38.52906,-76.9724071,U,STH,07/01/2015,06/30/2016,740.5,110.0,40260.0,6005.0,"$127,859,258",$13562828,"$12,383,360","$42,538,489","$909,306","$172,666",1.0,1.0,47.2569%,52.7431%,0.1179%,0.1179%,"$21,292","$1,162,357","$3,176",54.59,0.15,54.59,10.6076%,2,42.9549%,55.9272%,3.7234%,"$74,169","$650,074"
210039,CALVERT MEMORIAL HOSPITAL,100 HOSPITAL RD,PRINCE FREDERICK,MD,20678,38.559629,-76.59455,U,STH,07/01/2015,06/30/2016,795.0,77.0,28105.0,6312.0,"$132,056,736",$7176934,"$10,558,630","$50,939,123","$1,057,890","$166,109",1.0,1.0,42.2081%,57.7919%,1.5998%,1.5998%,"$20,922","$1,715,023","$4,699",81.97,0.22,81.97,5.4347%,2,46.5692%,51.4369%,6.5526%,"$77,356","$882,155"
210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,39.3589414,-76.78168659999999,U,STH,07/01/2015,06/30/2016,1163.91,199.0,72834.0,10828.0,"$230,345,756",$9135873,"$16,476,950","$89,086,209","$1,844,566","$197,907",1.0,1.0,57.9127%,42.0873%,0.5400%,0.5400%,"$21,273","$1,157,516","$3,163",54.41,0.15,54.41,3.9662%,2,45.8281%,62.9932%,5.0940%,"$90,697","$729,156"
210049,UPPER CHESAPEAKE MEDICAL CENTER,UPPER,BEL AIR,MD,21014,39.5194804,-76.3464469,U,STH,07/01/2015,06/30/2016,1495.48,170.0,62220.0,11452.0,"$285,330,805",$30136000,"$20,361,199","$93,059,210","$183,931","$190,795",1.0,1.0,40.8044%,59.1956%,0.0001%,0.0001%,"$24,915","$1,678,416","$4,586",67.36,0.18,67.36,10.5618%,2,39.7505%,56.0386%,5.0938%,"$75,842","$940,562"
210058,JAMES LAWRENCE KERNAN HOSPITAL,2200 KERNAN DRIVE,BALTIMORE,MD,21207,39.3140909,-76.7082478,U,STH,07/01/2015,06/30/2016,552.91,125.0,45750.0,2998.0,"$100,771,521",$2224203,"$9,248,689","$37,367,318","$4,580,216","$182,257",1.0,1.0,59.2705%,40.7295%,0.4012%,0.4012%,"$33,613","$806,172","$2,203",23.98,0.07,23.98,2.2072%,2,46.2591%,73.1471%,5.7598%,"$84,310","$589,692"
321304,UNION COUNTY GEN. HOSPITAL,301 HARDING ST.,CLAYTON,NM,88415-,36.4537579,-103.19236140000001,R,CAH,07/01/2015,06/30/2016,53.08,25.0,9150.0,200.0,"$11,329,735",$562289,$nan,$nan,$nan,"$213,446",0.0,0.0,26.3535%,73.6465%,1.5661%,1.5661%,"$56,649","$453,189","$1,238",8.00,0.02,8.00,4.9629%,2,nan%,77.8078%,5.1406%,$nan,"$352,617"
394023,BELMONT BEHAVIORAL HEALTHCARE,4200 MONUMENT ROAD,PHILADELPHIA,PA,19131,39.9998986,-75.2151333,U,PH,07/01/2015,06/30/2016,405.34,147.0,53802.0,4096.0,"$43,642,400",$-1054404,$nan,$nan,$nan,"$107,669",0.0,1.0,87.7503%,12.2497%,nan%,nan%,"$10,655","$296,887",$811,27.86,0.08,27.86,-2.4160%,2,nan%,47.3784%,2.3509%,$nan,"$140,660"
420036,SPRINGS MEMORIAL HOSPITAL,800 WEST MEETING STREET,LANCASTER,SC,29720,34.7178726,-80.7884383,U,STH,12/01/2014,11/30/2015,507.73,166.0,60590.0,5372.0,"$161,919,348",$5215252,"$6,673,217","$30,269,667","$441,070","$318,908",1.0,1.0,44.5985%,55.4015%,1.0710%,1.0710%,"$30,141","$975,418","$2,672",32.36,0.09,32.36,3.2209%,2,22.8156%,78.6509%,2.2532%,"$72,761","$767,174"
424005,BRYAN PSYCHIATRIC HOSPITAL,2414 BULL STREET,COLUMBIA,SC,29202,34.0205046,-81.03569940000001,U,PH,07/01/2015,06/30/2016,394.45,387.0,141642.0,31.0,"$62,415,411",$1,$nan,$nan,$nan,"$158,234",1.0,1.0,100.0000%,nan%,nan%,nan%,"$2,013,400","$161,280",$441,0.08,0.00,0.08,0.0000%,2,nan%,52.0496%,0.8364%,$nan,"$83,946"
424011,HARRIS PSYCHIATRIC HOSPITAL,2414 BULL STREET,COLUMBIA,SC,29202,34.0205046,-81.03569940000001,U,PH,07/01/2015,06/30/2016,313.0,123.0,45018.0,441.0,"$22,152,395",$97781,$nan,$nan,$nan,"$70,774",1.0,1.0,99.9901%,0.0099%,nan%,nan%,"$50,232","$180,101",$492,3.59,0.01,3.59,0.4414%,2,nan%,25.5090%,2.1754%,$nan,"$45,942"
370235,ST. JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012-4900,36.0780229,-95.80070140000001,U,STH,01/01/2015,12/31/2015,216.15,44.0,16060.0,2667.0,"$61,575,887",$9656089,"$2,729,292","$12,265,022","$839,967","$284,876",1.0,1.0,43.2941%,56.7059%,0.8366%,0.8366%,"$23,088","$1,399,452","$3,834",60.61,0.17,60.61,15.6816%,1,24.3510%,66.9889%,8.6154%,"$69,370","$937,478"
51305,MAYERS MEMORIAL HOSPITAL,43563 HIGHWAY 299 EAST,FALL RIVER MILLS,CA,96028-,41.0055403,-121.4383153,R,CAH,07/01/2015,06/30/2016,132.49,22.0,8052.0,320.0,"$22,821,162",$2995357,$nan,$nan,$nan,"$172,248",0.0,0.0,45.9796%,54.0204%,0.3923%,0.3923%,"$71,316","$1,037,326","$2,834",14.55,0.04,14.55,13.1253%,1,nan%,55.4249%,1.1488%,$nan,"$574,937"
51311,BIGGS-GRIDLEY MEMORIAL HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948-,39.3675541,-121.6894693,R,CAH,07/01/2015,06/30/2016,137.77,24.0,8784.0,421.0,"$21,888,190",$1002690,$nan,$nan,$nan,"$158,875",0.0,0.0,31.9966%,68.0034%,0.0978%,0.0978%,"$51,991","$912,008","$2,492",17.54,0.05,17.54,4.5810%,2,nan%,56.2200%,4.5786%,$nan,"$512,731"
51312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352-,34.2653942,-117.16866100000001,R,CAH,07/01/2015,06/30/2016,118.39,17.0,6222.0,332.0,"$22,935,085",$4842852,$nan,$nan,$nan,"$193,725",0.0,0.0,23.2430%,76.7570%,0.2395%,0.2395%,"$69,082","$1,349,123","$3,686",19.53,0.05,19.53,21.1155%,1,nan%,51.2639%,4.8135%,$nan,"$691,612"
51318,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95440,40.58233660000001,-124.1363749,R,CAH,07/01/2015,06/30/2016,162.89,25.0,9150.0,1359.0,"$49,855,999",$10307779,$nan,$nan,$nan,"$306,072",0.0,0.0,36.0251%,63.9749%,0.4910%,0.4910%,"$36,686","$1,994,240","$5,449",54.36,0.15,54.36,20.6751%,1,nan%,49.2845%,3.2789%,$nan,"$982,851"
51328,TAHOE FOREST HOSPITAL,10121 PINE AVENUE,TRUCKEE,CA,96160-,39.32451560000001,-120.2004203,R,CAH,07/01/2015,06/30/2016,338.31,25.0,9150.0,1636.0,"$118,481,164",$10225940,$nan,$nan,$nan,"$350,215",0.0,0.0,31.5072%,68.4928%,0.0544%,0.0544%,"$72,421","$4,739,247","$12,949",65.44,0.18,65.44,8.6309%,2,nan%,53.9583%,5.2485%,$nan,"$2,557,216"
100206,MEMORIAL HOSPITAL OF TAMPA,2901 SWANN AVENUE,TAMPA,FL,33609,27.9380459,-82.4892382,U,STH,11/01/2014,10/31/2015,349.97,147.0,53655.0,3911.0,"$77,961,011",$803458,"$5,873,056","$24,126,673","$2,860,578","$222,765",1.0,1.0,51.7824%,48.2176%,3.8174%,3.8174%,"$19,934","$530,347","$1,453",26.61,0.07,26.61,1.0306%,2,38.4804%,68.5356%,6.3007%,"$85,721","$363,477"
130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON,CALDWELL,ID,83605-,43.654508,-116.6941182,U,STH,10/01/2014,09/30/2015,460.14,99.0,36135.0,4746.0,"$103,783,011",$22961057,"$7,067,974","$27,351,533","$2,167,811","$225,547",0.0,1.0,47.4842%,52.5158%,4.0291%,4.0291%,"$21,867","$1,048,313","$2,872",47.94,0.13,47.94,22.1241%,1,33.1649%,53.4476%,3.5675%,"$74,802","$560,298"
210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL C,7503 SURRATTS ROAD,CLINTON,MD,20735,38.7482634,-76.8757571,U,STH,07/01/2015,06/30/2016,1102.36,208.0,76128.0,11106.0,"$231,789,128",$-6456932,"$16,370,240","$80,647,165","$3,354,832","$210,266",1.0,1.0,56.0987%,43.9013%,0.7683%,0.7683%,"$20,871","$1,114,371","$3,045",53.39,0.15,53.39,-2.7857%,2,41.8559%,69.7566%,5.7051%,"$88,009","$777,347"
